ID Raw,ID,Name Raw,Name,Description Raw,Description,Sort ID Raw,Sort ID,Type Raw,Type,Item Group Raw,Item Group,Text Type Raw,Text Type,Icon Type Raw,Icon Type,Icon,Equip Icon Raw,Equip Icon,Icon Colour Raw,Icon Colour,Add Icon Type Raw,Add Icon Type,Rarity Raw,Rarity,Max Count Raw,Max Count,Palico Max Raw,Palico Max,Enable On Raptor Raw,Enable On Raptor,Sell Price Raw,Sell Price,Buy Price Raw,Buy Price,Fix Raw,Fixed,Shikyu Raw,Shikyu,Eatable Raw,Eatable,Window Raw,Window,Infinit Raw,Infinite,Heal Raw,Heal,Battle Raw,Battle,Special Raw,Special,For money Raw,For Money,Out Box Raw,Out Box,Non Level Shell Raw,Non Level Shell,Column 30,Column 31,Get Rank 1 Raw,Get Rank 2 Raw,Get Rank 1,Get Rank 2,Column 34,Column 64
000000A5,165,85E0B9FE-EF3E-45E9-B879-3CFA32DC9BA8,Immunizer,AE8264C6-2451-4BCD-944E-3C5F70DE7D75,"Temporarily boosts your natural
ability to recover lost health.",00000010,16,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,00000048,ITEM_0071,,00000000,INVALID,00000009,I_IVORY,00000000,INVALID,00000010,3,000A,10,000A,10,00000001,TRUE,0000005C,92z,0000039B,923z,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000001A,26
000000A6,166,EA7BA462-C401-4071-A977-B0E49F9C882C,Cool Drink,8D505FFF-1A79-47BA-9160-E98B02773D3B,"Provides temporary relief
from extreme heat.",0000000E,14,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,00000047,ITEM_0070,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,00000012,1,0005,5,0005,5,00000001,TRUE,0000001E,30z,0000012C,300z,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000019,25
000000A7,167,456A3B61-18A1-4102-959E-80120698D460,Hot Drink,602FA895-B2CC-4DF8-84CF-A9E6CEDBB590,"Provides temporary relief
from extreme cold.",0000000F,15,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,00000047,ITEM_0070,,00000000,INVALID,00000006,I_VERMILION,00000000,INVALID,00000012,1,0005,5,0005,5,00000001,TRUE,00000019,25z,000000FA,250z,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000001C,28
000000A8,168,938B0BE1-9C4C-416B-912A-CF00803C403B,Demondrug,0964054F-988D-46D3-B869-5C028B9980CC,"Temporarily boosts your
attack power by filling
you with demonic strength.",00000014,20,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,00000048,ITEM_0071,,00000000,INVALID,00000005,I_RED,00000000,INVALID,0000000F,4,0005,5,0005,5,00000001,TRUE,00000043,67z,0000029C,668z,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000001E,30
000000A9,169,E9D672B7-2991-4B3E-BCA8-10E38BDEBABC,Might Pill,D497701A-AE28-4F63-A930-7826B1C3480E,"Temporarily endows you with
the strength of a mighty god.
Potent!",00000016,22,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,0000000D,ITEM_0012,,00000000,INVALID,00000005,I_RED,00000000,INVALID,0000000F,4,0005,5,0005,5,00000001,TRUE,00000118,280z,00000B0F,"2,831z",00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000001D,29
000000AA,170,8E04691B-9271-4DFC-AA5B-D5DA63E437E9,Mega Demondrug,571D517E-23E0-49B0-98A1-61E1FB66EDFE,"Temporarily boosts your
attack power even more
than a regular Demondrug.",00000015,21,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,00000048,ITEM_0071,,00000000,INVALID,00000005,I_RED,00000001,GREAT,0000000E,5,0005,5,0005,5,00000001,TRUE,0000011B,283z,00000B0F,"2,831z",00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000000D,13
000000AB,171,D48BF1B8-9F6A-4FF1-A28A-797979530A67,Armorskin,5ED68709-452D-4A8C-85EA-276DC966BD4B,"Temporarily boosts your
defense by turning your
skin as hard as rock.",00000018,24,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,00000048,ITEM_0071,,00000000,INVALID,00000007,I_ORANGE,00000000,INVALID,0000000F,4,0005,5,0005,5,00000001,TRUE,0000003A,58z,00000242,578z,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000021,33
000000AC,172,A4C4A8ED-E96B-4ED0-853C-82CDAD321474,Adamant Pill,D0CF76A5-47CD-4B39-B1F1-7DB6A790DA10,"Temporarily makes your skin
as hard as adamant. Potent!",0000001A,26,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,0000000D,ITEM_0012,,00000000,INVALID,00000007,I_ORANGE,00000000,INVALID,0000000F,4,0005,5,0005,5,00000001,TRUE,00000104,260z,00000A88,"2,696z",00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000022,34
000000AD,173,F16E2CD5-9D07-4346-88E6-2F4D932CB449,Mega Armorskin,5B79D49E-CD92-4DD4-8F1A-A5AEDFE8BF01,"Temporarily boosts your
defense even more than
regular Armorskin.",00000019,25,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,00000048,ITEM_0071,,00000000,INVALID,00000007,I_ORANGE,00000001,GREAT,0000000E,5,0005,5,0005,5,00000001,TRUE,0000010D,269z,00000A88,"2,696z",00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000023,35
000000AE,174,82BB8B5E-8078-43B3-B843-B69BC0F69005,Herbal Medicine,4B4EB97F-67DB-431C-806B-893F2BF1B7A6,"Removes all traces of poison
and restores a slight amount
of health.",00000009,9,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,0000000D,ITEM_0012,,00000000,INVALID,00000011,I_BLUE,00000000,INVALID,00000011,2,0005,5,0005,5,00000001,TRUE,00000019,25z,000000FA,250z,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000020,32
000000AF,175,1DD5E4E8-1DAD-4B8C-821E-D3224F67041D,Herbal Powder,57922C8D-6B59-4B91-9EA4-0A16EC9DF0F4,"Produces a cloud that cures
poison and heals you a bit.",0000001D,29,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,0000000B,ITEM_0010,,00000000,INVALID,00000011,I_BLUE,00000000,INVALID,0000000F,4,0003,3,0003,3,00000001,TRUE,0000013B,315z,0000189C,"6,300z",00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000010,16
000000B0,176,07E1683A-7597-47C1-B1C5-C37E2DCB1852,Demon Powder,1A82E602-B6AE-42D5-974D-BDC9FFAFFE33,"A mysterious powder that produces
a cloud around the area that
temporarily strengthens attacks.",0000001E,30,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,0000000B,ITEM_0010,,00000000,INVALID,00000005,I_RED,00000000,INVALID,0000000F,4,0003,3,0003,3,00000001,TRUE,0000013B,315z,0000189C,"6,300z",00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000003E,62
000000B1,177,6220633D-FF34-460F-8AD3-9B5E83C66CC7,Hardshell Powder,7DF599D5-4DED-456E-B902-CE8F157288C8,"A mysterious powder; when
dispersed, temporarily
strengthens defense.",0000001F,31,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,0000000B,ITEM_0010,,00000000,INVALID,00000007,I_ORANGE,00000000,INVALID,0000000F,4,0003,3,0003,3,00000001,TRUE,0000013B,315z,0000189C,"6,300z",00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000003C,60
000000B2,178,EC4B6DA8-FFE5-455B-93F0-A833317EBBB9,Dust of Life,805C71DF-E447-4816-A709-BD78BD5BBB5E,"Produces a cloud that restores
a large amount of health for you
and anyone nearby.",0000001C,28,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,0000000B,ITEM_0010,,00000000,INVALID,00000009,I_IVORY,00000001,GREAT,0000000D,6,0002,2,0002,2,00000001,TRUE,000002B2,690z,00001AF4,"6,900z",00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000002,2
000000B3,179,446625B6-99B7-4FBE-97D6-C9A6C64D26B3,Cleanser,3A2E2298-0294-4007-A177-246D053B0E26,"Immediately removes any frost
or webbing on your body.",0000000C,12,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,00000047,ITEM_0070,,00000000,INVALID,00000010,I_SKY,00000000,INVALID,00000011,2,000A,10,000A,10,00000001,TRUE,0000000E,14z,0000008C,140z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000B0,176
000000B4,180,952A48D0-BAFA-4E36-97BC-C6DB245788CA,Poison Smoke Bomb,7510FD87-2A3F-42BA-9B3C-CBE3DFAB81C1,"Releases a cloud of toxic
mist when used. Also popular
as a household bug bomb.",0000003A,58,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,00000015,ITEM_0020,,00000000,INVALID,00000014,I_PURPLE,00000000,INVALID,00000011,2,0005,5,0005,5,00000000,FALSE,0000003C,60z,00000258,600z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000B2,178
000000B5,181,3CE70654-88A9-4F81-9A90-97254387E5CA,Tranq Bomb,614A0BB3-B186-4026-AAC2-FABA3157E41D,"A hand grenade used to capture
monsters ensnared in traps. Can
be slammed against the ground.",00000038,56,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,00000015,ITEM_0020,,00000000,INVALID,00000004,I_PINK,00000000,INVALID,00000010,3,0008,8,0008,8,00000000,FALSE,00000023,35z,0000015E,350z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000043,67
000000B6,182,93D7A34F-6358-411A-9B60-A13EA30B9889,Throwing Knife,E5C7B9FA-4E1A-48CA-B06D-BBE3A990923E,"A knife that can be equipped to
your Slinger. Can be coated with
a range of substances.",00000001,1,00000001,TOOL,00000000,INVALID,00000004,TYPE_03,0000001A,ITEM_0025,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000F,4,0001,1,0001,1,00000001,TRUE,00000000,0z,00000000,0z,01,TRUE,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000B9,185
000000B7,183,239A6F32-E687-45D0-8236-C1A64E375D10,Poison Pod,62D471AD-DC9C-4EE9-9C19-C5F48EC6336B,"Slinger ammo that inflicts 
poison on a target upon 
impact.",000002D1,721,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000014,I_PURPLE,00000000,INVALID,00000011,2,0002,2,0002,2,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000BA,186
000000B8,184,34A47AE7-6373-4B4C-90F2-6DAAC974848A,Para Pod,09C9D6BF-C62B-4816-8D1D-67004253DF7F,"Slinger ammo that inflicts
paralysis on a target upon
impact.",000002D3,723,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,0000000B,I_LEMON,00000000,INVALID,00000011,2,0002,2,0002,2,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000BB,187
000000BA,186,5D8C153D-2668-415B-A35E-18AEC9C1AEE5,Drugged Meat,71DF0274-FDFA-40E8-8644-CCE3668F18DC,"Raw meat that puts whatever
eats it to sleep. Makes
great bait for traps.",0000003F,63,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,0000000F,ITEM_0014,,00000000,INVALID,00000010,I_SKY,00000000,INVALID,00000011,2,000A,10,000A,10,00000000,FALSE,00000020,32z,0000013B,315z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000BF,191
000000BC,188,31E89B8B-09A3-4545-9F47-71E5119F551C,Brightmoss,E272725B-BB0D-48D9-925C-CF54465E3D56,"Slinger ammo that illuminates
dark areas when fired and can
dazzle flying monsters.",000002DA,730,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000004,I_PINK,00000000,INVALID,00000012,1,0005,5,0005,5,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000C0,192
000000BD,189,007F885D-6D73-4607-802C-4A3AB8B24F53,Torch Pod,D236EC08-1507-48C0-9B7F-2A9D72425A90,"Slinger ammo that can be used
to scare away creatures that don't
like fire and draw in those that do.",000002DB,731,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000005,I_RED,00000000,INVALID,00000012,1,0005,5,0005,5,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000001,1
000000BE,190,82F0735D-CEBA-4F2D-909E-FD7389B56A5A,Puddle Pod,108A8694-392F-4B80-801C-0DF6C989CB91,"Slinger ammo imbued with water
element. Can remove some statuses
on monsters.",000002DC,732,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000012,I_ULTRAMARINE,00000000,INVALID,00000012,1,0005,5,0005,5,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000055,85
000000BF,191,01EFEB5B-F106-44E9-8479-591FA1B27529,Bomb Pod,CEB2E331-D27A-4E0E-87AA-705E009B5BB0,"Slinger ammo that explodes
on impact.",000002E0,736,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000006,I_VERMILION,00000000,INVALID,00000012,1,0003,3,0003,3,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000049,73
000000C0,192,CD453826-0286-42FD-AA3B-204B3D6207AD,Piercing Pod,363F894E-6F5B-4819-B420-C56D933320A4,"Slinger ammo that deals piercing
damage on impact.",000002E1,737,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000011,I_BLUE,00000000,INVALID,00000012,1,0003,3,0003,3,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000081,129
000000C3,195,05489039-52C6-4FB3-AB8C-E168D1CA6BCB,Paint Pod,FEF35AD8-EF78-49A8-BA66-6CEADA71BD00,"Slinger ammo that makes a
monster or location temporarily
easier to find.",00000001,1,00000001,TOOL,00000000,INVALID,00000004,TYPE_03,0000003E,ITEM_0061,,00000000,INVALID,00000004,I_PINK,00000000,INVALID,0000000F,4,0001,1,0001,1,00000001,TRUE,00000000,0z,00000000,0z,01,TRUE,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000083,131
000000C4,196,33AAB718-B1CE-464E-BBD9-10FC29A68DE3,Luring Pod,319BFA5B-666E-4969-ACF2-D177125B0B1A,"Slinger ammo that can be used
to lure monsters toward yourself.",00000051,81,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000005,I_RED,00000000,INVALID,00000010,3,0003,3,0003,3,00000001,TRUE,00000032,50z,000001F4,500z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000087,135
000000C5,197,B6E1A8F1-2C3E-46B0-A3E7-9DEB60D189D2,Mega Barrel Bomb,7DF6EA08-3C82-437A-8ABA-99F9C1517BCD,"An upgraded large barrel bomb.
Effective against large monsters.
Can be rolled after placement.",00000045,69,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,00000011,ITEM_0016,,00000000,INVALID,00000006,I_VERMILION,00000001,GREAT,0000000F,4,0002,2,0002,2,00000000,FALSE,00000050,80z,00000320,800z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000089,137
000000C6,198,CBC32BB5-0ABD-4C80-A110-0C1FBCFB58DD,First-aid Med+,D9C241AC-BA49-47F3-95E4-EC2422BBD92C,"Restores a moderate amount
of health. Returned after
quest completion.",000001F6,502,00000000,EXPENDABLE,00000000,INVALID,00000003,TYPE_02,0000000A,ITEM_0009,,00000000,INVALID,0000000E,I_GREEN,00000001,GREAT,00000011,2,000A,10,000A,10,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,01,TRUE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000008A,138
000000C7,199,274388B3-7EC7-4945-8928-315502823C61,EZ Max Potion,99F319C4-E41D-4BD2-B2E2-30F89C98ED0D,"Fully restores health and maximizes
the size of your Health Gauge.
Returned after quest completion.",000001F8,504,00000000,EXPENDABLE,00000000,INVALID,00000003,TYPE_02,0000000D,ITEM_0012,,00000000,INVALID,00000009,I_IVORY,00000000,INVALID,00000011,2,0002,2,0002,2,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,01,TRUE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000008B,139
000000C8,200,4649A608-4BC3-4860-8F35-9DCB99FB363F,EZ Lifepowder,C3CFC38E-281A-4DC6-BF0B-B561C19B7B2B,"Produces a cloud that heals
you and anyone nearby.
Returned after quest completion.",000001FC,508,00000000,EXPENDABLE,00000000,INVALID,00000003,TYPE_02,0000000B,ITEM_0010,,00000000,INVALID,00000009,I_IVORY,00000000,INVALID,00000011,2,0003,3,0003,3,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000088,136
000000C9,201,907FFA04-6B2A-4A28-A748-649208303FC5,EZ Herbal Powder,9F48919E-8387-43BE-90E7-D0F41380CAE9,"Cures poison and restores a bit
of health for everyone nearby.
Returned after quest completion.",000001FE,510,00000000,EXPENDABLE,00000000,INVALID,00000003,TYPE_02,0000000B,ITEM_0010,,00000000,INVALID,00000011,I_BLUE,00000000,INVALID,0000000F,4,0003,3,0003,3,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000095,149
000000CA,202,2603407A-3556-4E1F-8962-D13921EF81AD,EZ Demon Powder,A8814439-8BA8-4E8C-81A5-2E94B1E53BBD,"Temporarily strengthens attacks
for everyone nearby. Returned
after quest completion.",000001FF,511,00000000,EXPENDABLE,00000000,INVALID,00000003,TYPE_02,0000000B,ITEM_0010,,00000000,INVALID,00000005,I_RED,00000000,INVALID,0000000F,4,0003,3,0003,3,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000008C,140
000000CB,203,8F6A2DF7-361A-418A-9030-F0D6D6826010,EZ Hardshell Powder,05B5C283-68CF-4546-94DC-0EB5E06014E3,"Temporarily increases defense
for everyone nearby. Returned
after quest completion.",00000200,512,00000000,EXPENDABLE,00000000,INVALID,00000003,TYPE_02,0000000B,ITEM_0010,,00000000,INVALID,00000007,I_ORANGE,00000000,INVALID,0000000F,4,0003,3,0003,3,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000008F,143
000000CC,204,5B9BB6BA-D707-45E3-A488-E6D1A80DDDB7,EZ Dust of Life,D881787B-7953-4300-B933-4356FC4B66CD,"Releases a cloud that restores a
large amount of health. Returned
after quest completion.",000001FD,509,00000000,EXPENDABLE,00000000,INVALID,00000003,TYPE_02,0000000B,ITEM_0010,,00000000,INVALID,00000009,I_IVORY,00000001,GREAT,00000011,2,0002,2,0002,2,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000042,66
000000CD,205,942C1CDD-02C0-484D-95EB-CA70969AEB2C,EZ Tranq Bomb,AD25C224-9BD2-4A19-B051-139E49F9D798,"A hand grenade used to capture
monsters ensnared in traps.
Returned after quest completion.",0000020A,522,00000000,EXPENDABLE,00000000,INVALID,00000003,TYPE_02,00000015,ITEM_0020,,00000000,INVALID,00000004,I_PINK,00000000,INVALID,00000010,3,0008,8,0008,8,00000000,FALSE,00000000,0z,00000000,0z,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000084,132
000000CE,206,5DA49CA4-0E04-410A-91FB-DD728CDB1D67,EZ Dung Pod,E465CD49-A6C1-40BB-9C56-C797D0CDE00D,"Releases a strong odor on impact.
Returned after quest completion.",00000201,513,00000000,EXPENDABLE,00000000,INVALID,00000003,TYPE_02,0000003E,ITEM_0061,,00000000,INVALID,00000008,I_BROWN,00000000,INVALID,00000011,2,000A,10,000A,10,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000094,148
000000CF,207,FD1B1730-DE49-43C6-8444-05D541F33EA0,EZ Sonic Bomb,4D40D298-FC95-44B7-BF55-8BBCCE99FB43,"Slinger ammo that emits an
earsplitting sonic blast.
Returned after quest completion.",00000204,516,00000000,EXPENDABLE,00000000,INVALID,00000003,TYPE_02,0000003E,ITEM_0061,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,00000011,2,0003,3,0003,3,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000041,65
000000D0,208,AA25063D-87A6-4179-B736-A0FBA6B764B0,Tinged Meat,E2783E12-AC30-43EF-B625-1C62FC9B7F31,"Raw meat that paralyzes whatever
eats it. Makes great bait for traps.",0000003E,62,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,0000000F,ITEM_0014,,00000000,INVALID,0000000B,I_LEMON,00000000,INVALID,00000011,2,000A,10,000A,10,00000000,FALSE,0000001E,30z,0000012C,300z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000011,17
000000D1,209,5377F864-0147-4E1F-BE34-7F4C1AA4DF9F,EZ Large Barrel Bomb,DB37FA4A-EDFC-4DA7-85BC-0BE41BCE17B9,"An improved large barrel bomb.
Can be rolled after being placed.
Returned after quest completion.",000001F9,505,00000000,EXPENDABLE,00000000,INVALID,00000003,TYPE_02,00000011,ITEM_0016,,00000000,INVALID,00000006,I_VERMILION,00000001,GREAT,00000010,3,0002,2,0002,2,00000000,FALSE,00000000,0z,00000000,0z,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000002A6,678
