Index Raw,Index,Name Raw,Name,Type Raw,Type,Series Raw,Series,Defense Raw,Defense,Fire Res Raw,Fire Res,Water Res Raw,Water Res,Thunder Res Raw,Thunder Res,Ice Res Raw,Ice Res,Dragon Res Raw,Dragon Res,Slot 1 Raw,Slot 1,Slot 2 Raw,Slot 2,Slot 3 Raw,Slot 3,Series Skill Raw,Series Skill,Group Skill Raw,Group Skill,Skill 1 Raw,Skill 1,Skill Level 1 Raw,Skill Level 1,Skill 2 Raw,Skill 2,Skill Level 2 Raw,Skill Level 2,Skill 3 Raw,Skill 3,Skill Level 3 Raw,Skill Level 3
0000015C,348,DA999131-39C1-4E5F-84E8-8462EE327708,G. Rathalos Greaves α,00000004,LEG,B1ECD900,Guardian Rathalos α,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFB,-5,00000001,1,00000000,0,00000000,0,FFC80F48,Rathalos's Flare,B22A8380,Guardian's Pulse,E84D8E60,Weakness Exploit,00000001,1,CA9ABE00,Windproof,00000002,2,00000000,,00000000,
0000015D,349,1D25AF17-5473-429D-BB1D-C64BD9D98368,G. Rathalos Helm β,00000000,HELM,9AB83A00,Guardian Rathalos β,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFB,-5,00000002,2,00000002,2,00000000,0,FFC80F48,Rathalos's Flare,8651EA80,Guardian's Protection,E84D8E60,Weakness Exploit,00000001,1,00000000,,00000000,,00000000,,00000000,
0000015E,350,64A72316-4CE0-4206-8EE2-B65DADE2ABBB,G. Rathalos Mail β,00000001,BODY,9AB83A00,Guardian Rathalos β,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFB,-5,00000002,2,00000000,0,00000000,0,FFC80F48,Rathalos's Flare,8651EA80,Guardian's Protection,E84D8E60,Weakness Exploit,00000001,1,57C69780,Intimidator,00000001,1,00000000,,00000000,
0000015F,351,BCFEDC55-0901-47E5-9E7D-B42D8EC7C9F3,G. Rathalos Vambraces β,00000002,ARM,9AB83A00,Guardian Rathalos β,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFB,-5,00000002,2,00000001,1,00000001,1,FFC80F48,Rathalos's Flare,8651EA80,Guardian's Protection,E84D8E60,Weakness Exploit,00000001,1,00000000,,00000000,,00000000,,00000000,
00000160,352,A3765EF0-09FF-4789-91F9-04403203F092,G. Rathalos Coil β,00000003,WAIST,9AB83A00,Guardian Rathalos β,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFB,-5,00000002,2,00000002,2,00000001,1,FFC80F48,Rathalos's Flare,8651EA80,Guardian's Protection,CA9ABE00,Windproof,00000001,1,00000000,,00000000,,00000000,,00000000,
00000161,353,10E88E56-5DA8-46F7-AFFA-4E271009A18A,G. Rathalos Greaves β,00000004,LEG,9AB83A00,Guardian Rathalos β,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFB,-5,00000002,2,00000000,0,00000000,0,FFC80F48,Rathalos's Flare,8651EA80,Guardian's Protection,E84D8E60,Weakness Exploit,00000001,1,CA9ABE00,Windproof,00000001,1,00000000,,00000000,
00000162,354,68C5E1A9-4944-4658-9254-9EBACEBDFCE7,Gravios Helm α,00000000,HELM,EE6A77E0,Gravios α,00000034,52,00000004,4,FFFFFFFD,-3,00000001,1,00000000,0,FFFFFFFE,-2,00000002,2,00000001,1,00000000,0,E71211A0,Gravios's Protection,58AAF300,Scaling Prowess,7D946580,Peak Performance,00000001,1,DBAB9E00,Tremor Resistance,00000001,1,00000000,,00000000,
00000163,355,6248CD29-9B7F-4B9C-AE5B-FC656A9DD10C,Gravios Mail α,00000001,BODY,EE6A77E0,Gravios α,00000034,52,00000004,4,FFFFFFFD,-3,00000001,1,00000000,0,FFFFFFFE,-2,00000002,2,00000001,1,00000000,0,E71211A0,Gravios's Protection,58AAF300,Scaling Prowess,7D946580,Peak Performance,00000001,1,BD27BF80,Recovery Speed,00000002,2,00000000,,00000000,
00000164,356,CE4F2D08-A9B4-45E4-97CC-AA6176BC4166,Gravios Vambraces α,00000002,ARM,EE6A77E0,Gravios α,00000034,52,00000004,4,FFFFFFFD,-3,00000001,1,00000000,0,FFFFFFFE,-2,00000001,1,00000000,0,00000000,0,E71211A0,Gravios's Protection,58AAF300,Scaling Prowess,7D946580,Peak Performance,00000002,2,2C44A0C0,Flinch Free,00000001,1,00000000,,00000000,
00000165,357,27996BAE-C7A7-48F6-A341-9039A548C46D,Gravios Coil α,00000003,WAIST,EE6A77E0,Gravios α,00000034,52,00000004,4,FFFFFFFD,-3,00000001,1,00000000,0,FFFFFFFE,-2,00000002,2,00000000,0,00000000,0,E71211A0,Gravios's Protection,58AAF300,Scaling Prowess,7D946580,Peak Performance,00000001,1,2C44A0C0,Flinch Free,00000002,2,00000000,,00000000,
00000166,358,76A64DFB-9E55-4FAE-BBAA-6B38D0D6E432,Gravios Greaves α,00000004,LEG,EE6A77E0,Gravios α,00000034,52,00000004,4,FFFFFFFD,-3,00000001,1,00000000,0,FFFFFFFE,-2,00000002,2,00000001,1,00000000,0,E71211A0,Gravios's Protection,58AAF300,Scaling Prowess,DBAB9E00,Tremor Resistance,00000002,2,BD27BF80,Recovery Speed,00000001,1,00000000,,00000000,
00000167,359,8704956C-D0FE-46F7-A4B3-05A210B85725,Gravios Helm β,00000000,HELM,E5F4D820,Gravios β,00000034,52,00000004,4,FFFFFFFD,-3,00000001,1,00000000,0,FFFFFFFE,-2,00000002,2,00000002,2,00000000,0,E71211A0,Gravios's Protection,9CC70680,Scale Layering,7D946580,Peak Performance,00000001,1,00000000,,00000000,,00000000,,00000000,
00000168,360,76759AF7-1DA4-4FBE-945E-E5DFDEF6C501,Gravios Mail β,00000001,BODY,E5F4D820,Gravios β,00000034,52,00000004,4,FFFFFFFD,-3,00000001,1,00000000,0,FFFFFFFE,-2,00000002,2,00000002,2,00000000,0,E71211A0,Gravios's Protection,9CC70680,Scale Layering,7D946580,Peak Performance,00000001,1,BD27BF80,Recovery Speed,00000001,1,00000000,,00000000,
00000169,361,090FED36-F6EA-4509-99EE-D103AA6A6134,Gravios Vambraces β,00000002,ARM,E5F4D820,Gravios β,00000034,52,00000004,4,FFFFFFFD,-3,00000001,1,00000000,0,FFFFFFFE,-2,00000002,2,00000000,0,00000000,0,E71211A0,Gravios's Protection,9CC70680,Scale Layering,7D946580,Peak Performance,00000002,2,00000000,,00000000,,00000000,,00000000,
0000016A,362,C4E56CCD-A3B5-421B-A4B7-5EC1D4D5539B,Gravios Coil β,00000003,WAIST,E5F4D820,Gravios β,00000034,52,00000004,4,FFFFFFFD,-3,00000001,1,00000000,0,FFFFFFFE,-2,00000002,2,00000001,1,00000000,0,E71211A0,Gravios's Protection,9CC70680,Scale Layering,7D946580,Peak Performance,00000001,1,2C44A0C0,Flinch Free,00000001,1,00000000,,00000000,
0000016B,363,D7B1750D-A094-4E90-A6E1-30054E694C6C,Gravios Greaves β,00000004,LEG,E5F4D820,Gravios β,00000034,52,00000004,4,FFFFFFFD,-3,00000001,1,00000000,0,FFFFFFFE,-2,00000002,2,00000002,2,00000000,0,E71211A0,Gravios's Protection,9CC70680,Scale Layering,DBAB9E00,Tremor Resistance,00000001,1,BD27BF80,Recovery Speed,00000001,1,00000000,,00000000,
0000016C,364,05C39BA6-E19F-43E9-B556-9A72EFB6915C,G. Ebony Helm α,00000000,HELM,5C89A400,Guardian Ebony α,00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000000,0,00000000,0,00000000,0,36BA1640,Ebony Odogaron's Power,B22A8380,Guardian's Pulse,21BA7280,Burst,00000002,2,0B7D15C0,Earplugs,00000001,1,00000000,,00000000,
0000016D,365,D19DCC0B-E3B6-4A5F-89D3-EF606F8204DC,G. Ebony Mail α,00000001,BODY,5C89A400,Guardian Ebony α,00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000000,0,00000000,0,36BA1640,Ebony Odogaron's Power,B22A8380,Guardian's Pulse,0B7D15C0,Earplugs,00000001,1,73AE9380,Bleeding Resistance,00000002,2,00000000,,00000000,
0000016E,366,ED06AE5F-A81E-46CA-9C6A-F112D6C456B1,G. Ebony Braces α,00000002,ARM,5C89A400,Guardian Ebony α,00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000000,0,00000000,0,00000000,0,36BA1640,Ebony Odogaron's Power,B22A8380,Guardian's Pulse,21BA7280,Burst,00000002,2,50462980,Divine Blessing,00000001,1,00000000,,00000000,
0000016F,367,DA4B1C53-1B6A-4D75-BE4A-49BB8DCEC636,G. Ebony Coil α,00000003,WAIST,5C89A400,Guardian Ebony α,00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000000,0,00000000,0,36BA1640,Ebony Odogaron's Power,B22A8380,Guardian's Pulse,21BA7280,Burst,00000001,1,73AE9380,Bleeding Resistance,00000001,1,00000000,,00000000,
00000170,368,5118A906-5B88-4588-9A14-6F858AB6D682,G. Ebony Greaves α,00000004,LEG,5C89A400,Guardian Ebony α,00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000000,0,00000000,0,36BA1640,Ebony Odogaron's Power,B22A8380,Guardian's Pulse,0B7D15C0,Earplugs,00000001,1,50462980,Divine Blessing,00000002,2,00000000,,00000000,
00000171,369,E29A20B8-31D8-49E7-9381-CDCF56A1677A,G. Ebony Helm β,00000000,HELM,076C0D18,Guardian Ebony β,00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000000,0,00000000,0,36BA1640,Ebony Odogaron's Power,8651EA80,Guardian's Protection,21BA7280,Burst,00000002,2,00000000,,00000000,,00000000,,00000000,
00000172,370,830DA9B3-8C06-43C9-8EEC-7FEBA28EADA8,G. Ebony Mail β,00000001,BODY,076C0D18,Guardian Ebony β,00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000002,2,00000000,0,36BA1640,Ebony Odogaron's Power,8651EA80,Guardian's Protection,0B7D15C0,Earplugs,00000001,1,00000000,,00000000,,00000000,,00000000,
00000173,371,D6B50ADC-4961-41E1-ACFE-B2F5CBBA6B06,G. Ebony Braces β,00000002,ARM,076C0D18,Guardian Ebony β,00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000001,1,00000000,0,36BA1640,Ebony Odogaron's Power,8651EA80,Guardian's Protection,21BA7280,Burst,00000001,1,50462980,Divine Blessing,00000001,1,00000000,,00000000,
00000174,372,39F1AF84-ADD7-479D-A813-C89E55437959,G. Ebony Coil β,00000003,WAIST,076C0D18,Guardian Ebony β,00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000001,1,00000000,0,36BA1640,Ebony Odogaron's Power,8651EA80,Guardian's Protection,21BA7280,Burst,00000001,1,00000000,,00000000,,00000000,,00000000,
00000175,373,3F9B86EF-87EF-4594-9D42-9D447C2A9FD0,G. Ebony Greaves β,00000004,LEG,076C0D18,Guardian Ebony β,00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000001,1,00000000,0,36BA1640,Ebony Odogaron's Power,8651EA80,Guardian's Protection,0B7D15C0,Earplugs,00000001,1,50462980,Divine Blessing,00000001,1,00000000,,00000000,
00000176,374,A60CEA60-ED9D-4A31-97F5-E2D0FF076233,Rathalos Helm α,00000000,HELM,697ADD80,Rathalos α,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000001,1,00000001,1,00000000,0,FFC80F48,Rathalos's Flare,58AAF300,Scaling Prowess,089F5840,Evade Window,00000002,2,9B4DED80,Constitution,00000001,1,00000000,,00000000,
00000177,375,086C86D2-8189-419A-8411-F715477547FD,Rathalos Mail α,00000001,BODY,697ADD80,Rathalos α,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000001,1,00000000,0,00000000,0,FFC80F48,Rathalos's Flare,58AAF300,Scaling Prowess,4608B500,Adrenaline Rush,00000002,2,9B4DED80,Constitution,00000001,1,00000000,,00000000,
00000178,376,3BF958C0-1CFB-4FDF-BBA6-E5F3B95E71B0,Rathalos Vambraces α,00000002,ARM,697ADD80,Rathalos α,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000001,1,00000001,1,00000000,0,FFC80F48,Rathalos's Flare,58AAF300,Scaling Prowess,9B4DED80,Constitution,00000002,2,089F5840,Evade Window,00000001,1,00000000,,00000000,
00000179,377,07CE1BAC-C850-451D-8F69-56F51123C678,Rathalos Coil α,00000003,WAIST,697ADD80,Rathalos α,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000000,0,00000000,0,00000000,0,FFC80F48,Rathalos's Flare,58AAF300,Scaling Prowess,4608B500,Adrenaline Rush,00000002,2,089F5840,Evade Window,00000001,1,00000000,,00000000,
0000017A,378,9B9BB3E8-1F73-4591-8B59-B5F1BE367196,Rathalos Greaves α,00000004,LEG,697ADD80,Rathalos α,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000002,2,00000000,0,00000000,0,FFC80F48,Rathalos's Flare,58AAF300,Scaling Prowess,089F5840,Evade Window,00000002,2,4608B500,Adrenaline Rush,00000001,1,00000000,,00000000,
0000017B,379,BB69A859-9CBD-46A8-ABA2-5A1C1E1AA843,Rathalos Helm β,00000000,HELM,91818A00,Rathalos β,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000000,0,FFC80F48,Rathalos's Flare,9CC70680,Scale Layering,089F5840,Evade Window,00000001,1,9B4DED80,Constitution,00000001,1,00000000,,00000000,
0000017C,380,B742479E-E5D0-41DC-BF94-76F4783B67CC,Rathalos Mail β,00000001,BODY,91818A00,Rathalos β,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000001,1,00000001,1,00000000,0,FFC80F48,Rathalos's Flare,9CC70680,Scale Layering,4608B500,Adrenaline Rush,00000002,2,00000000,,00000000,,00000000,,00000000,
0000017D,381,3ED4E0E1-5F5D-4A65-9FF6-5DA93E3C845E,Rathalos Vambraces β,00000002,ARM,91818A00,Rathalos β,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000002,2,00000001,1,00000001,1,FFC80F48,Rathalos's Flare,9CC70680,Scale Layering,9B4DED80,Constitution,00000002,2,00000000,,00000000,,00000000,,00000000,
0000017E,382,236F9CD6-AB89-4F69-9F4B-1983651D7FED,Rathalos Coil β,00000003,WAIST,91818A00,Rathalos β,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000002,2,00000000,0,00000000,0,FFC80F48,Rathalos's Flare,9CC70680,Scale Layering,4608B500,Adrenaline Rush,00000002,2,00000000,,00000000,,00000000,,00000000,
0000017F,383,1C8741A5-1C6E-4E1E-BA97-1D5B61440F06,Rathalos Greaves β,00000004,LEG,91818A00,Rathalos β,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000001,1,FFC80F48,Rathalos's Flare,9CC70680,Scale Layering,089F5840,Evade Window,00000002,2,00000000,,00000000,,00000000,,00000000,
00000180,384,3A154F02-9C45-49AE-AB24-7DD6153ADC89,Xu Wu Helm α,00000000,HELM,D087B780,Xu Wu α,00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000001,1,00000000,0,00000000,0,A87F1680,Xu Wu's Vigor,9DBAE680,Flexible Leathercraft,4608B500,Adrenaline Rush,00000002,2,F5C29690,Ambush,00000001,1,00000000,,00000000,
00000181,385,36A9F6C1-A75C-4766-A859-61D0A31D9754,Xu Wu Mail α,00000001,BODY,D087B780,Xu Wu α,00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000000,0,00000000,0,00000000,0,A87F1680,Xu Wu's Vigor,9DBAE680,Flexible Leathercraft,19316180,Heroics,00000003,3,F5C29690,Ambush,00000001,1,00000000,,00000000,
00000182,386,6D8FA0DC-5933-4805-9C6D-73C27AD426C7,Xu Wu Vambraces α,00000002,ARM,D087B780,Xu Wu α,00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000001,1,00000000,0,A87F1680,Xu Wu's Vigor,9DBAE680,Flexible Leathercraft,0B7D15C0,Earplugs,00000002,2,00000000,,00000000,,00000000,,00000000,
00000183,387,A8A72A59-CFB5-4A56-8F15-4EB59C8A82C1,Xu Wu Coil α,00000003,WAIST,D087B780,Xu Wu α,00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000000,0,00000000,0,A87F1680,Xu Wu's Vigor,9DBAE680,Flexible Leathercraft,0B7D15C0,Earplugs,00000001,1,19316180,Heroics,00000002,2,00000000,,00000000,
00000184,388,5DCB64C7-5F19-496A-AF0A-7004027F42FF,Xu Wu Greaves α,00000004,LEG,D087B780,Xu Wu α,00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000001,1,00000000,0,A87F1680,Xu Wu's Vigor,9DBAE680,Flexible Leathercraft,4608B500,Adrenaline Rush,00000001,1,F5C29690,Ambush,00000001,1,00000000,,00000000,
00000185,389,8C4EADE7-D925-4718-AC6D-369BBEB8966E,Xu Wu Helm β,00000000,HELM,6CEB8780,Xu Wu β,00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000001,1,00000000,0,A87F1680,Xu Wu's Vigor,1AE8EE00,Buttery Leathercraft,4608B500,Adrenaline Rush,00000002,2,00000000,,00000000,,00000000,,00000000,
00000186,390,7E786546-1994-4378-A663-95565410CF8C,Xu Wu Mail β,00000001,BODY,6CEB8780,Xu Wu β,00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000001,1,00000001,1,00000000,0,A87F1680,Xu Wu's Vigor,1AE8EE00,Buttery Leathercraft,19316180,Heroics,00000003,3,00000000,,00000000,,00000000,,00000000,
00000187,391,9191AD17-EE48-4085-AE2C-1E4FB4B8FC94,Xu Wu Vambraces β,00000002,ARM,6CEB8780,Xu Wu β,00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000002,2,00000001,1,A87F1680,Xu Wu's Vigor,1AE8EE00,Buttery Leathercraft,0B7D15C0,Earplugs,00000001,1,00000000,,00000000,,00000000,,00000000,
00000188,392,4D0152F4-256D-442D-81D9-0BB99FAF7E51,Xu Wu Coil β,00000003,WAIST,6CEB8780,Xu Wu β,00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000001,1,00000001,1,A87F1680,Xu Wu's Vigor,1AE8EE00,Buttery Leathercraft,0B7D15C0,Earplugs,00000001,1,19316180,Heroics,00000001,1,00000000,,00000000,
00000189,393,C5F8BD88-02B3-415E-8C9A-908184ABAD21,Xu Wu Greaves β,00000004,LEG,6CEB8780,Xu Wu β,00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000002,2,00000001,1,A87F1680,Xu Wu's Vigor,1AE8EE00,Buttery Leathercraft,4608B500,Adrenaline Rush,00000001,1,00000000,,00000000,,00000000,,00000000,
0000018A,394,266ACB99-CE66-4997-A13A-4439CA33AE34,Dober Helm α,00000000,HELM,ABADF280,Dober α,00000038,56,FFFFFFFE,-2,00000000,0,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000003,3,00000000,0,00000000,0,00000000,,00000000,,9B4DED80,Constitution,00000001,1,ED31F720,Stamina Surge,00000001,1,00000000,,00000000,
0000018B,395,3FDF47FC-7E39-43EB-8F41-8972A0E985F6,Dober Mail α,00000001,BODY,ABADF280,Dober α,00000038,56,FFFFFFFE,-2,00000000,0,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000003,3,00000002,2,00000000,0,00000000,,00000000,,9B4DED80,Constitution,00000001,1,D7508FC0,Marathon Runner,00000001,1,00000000,,00000000,
0000018C,396,48160E51-488C-421B-BDB1-8B509080C5DE,Dober Vambraces α,00000002,ARM,ABADF280,Dober α,00000038,56,FFFFFFFE,-2,00000000,0,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000003,3,00000000,0,00000000,0,00000000,,00000000,,9B4DED80,Constitution,00000001,1,ED31F720,Stamina Surge,00000002,2,00000000,,00000000,
0000018D,397,F3C950B2-A827-4120-9251-7593ECBB7D76,Dober Coil α,00000003,WAIST,ABADF280,Dober α,00000038,56,FFFFFFFE,-2,00000000,0,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000003,3,00000001,1,00000000,0,00000000,,00000000,,9B4DED80,Constitution,00000001,1,D7508FC0,Marathon Runner,00000002,2,00000000,,00000000,
0000018E,398,60B16DEC-BDA1-47C8-8225-8FB7854C4AB5,Dober Greaves α,00000004,LEG,ABADF280,Dober α,00000038,56,FFFFFFFE,-2,00000000,0,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000002,2,00000002,2,00000000,0,00000000,,00000000,,9B4DED80,Constitution,00000001,1,E34E1EE0,Mushroomancer,00000002,2,00000000,,00000000,
0000018F,399,5466ED9C-973E-4338-8BFE-F356C7C24614,Damascus Helm α,00000000,HELM,716ECE80,Damascus α,00000038,56,00000004,4,FFFFFFFE,-2,00000000,0,00000000,0,00000000,0,00000003,3,00000001,1,00000000,0,00000000,,00000000,,355173C0,Wide-Range,00000001,1,50462980,Divine Blessing,00000002,2,00000000,,00000000,
00000190,400,45C11858-48C7-4B4A-9E49-4B15AC7A8AAC,Damascus Mail α,00000001,BODY,716ECE80,Damascus α,00000038,56,00000004,4,FFFFFFFE,-2,00000000,0,00000000,0,00000000,0,00000002,2,00000002,2,00000000,0,00000000,,00000000,,355173C0,Wide-Range,00000001,1,B6595880,Recovery Up,00000002,2,00000000,,00000000,
00000191,401,1EB1C94E-4C3F-4193-AB62-1992388F7035,Damascus Vambraces α,00000002,ARM,716ECE80,Damascus α,00000038,56,00000004,4,FFFFFFFE,-2,00000000,0,00000000,0,00000000,0,00000003,3,00000001,1,00000000,0,00000000,,00000000,,355173C0,Wide-Range,00000001,1,50462980,Divine Blessing,00000001,1,00000000,,00000000,
00000192,402,FF6195FC-4BA1-4028-9C05-1A3638DC026C,Damascus Coil α,00000003,WAIST,716ECE80,Damascus α,00000038,56,00000004,4,FFFFFFFE,-2,00000000,0,00000000,0,00000000,0,00000003,3,00000002,2,00000000,0,00000000,,00000000,,355173C0,Wide-Range,00000001,1,B6595880,Recovery Up,00000001,1,00000000,,00000000,
00000193,403,FED88CF3-15CB-4BD4-A3D8-5DB3F2F73D45,Damascus Greaves α,00000004,LEG,716ECE80,Damascus α,00000038,56,00000004,4,FFFFFFFE,-2,00000000,0,00000000,0,00000000,0,00000003,3,00000000,0,00000000,0,00000000,,00000000,,355173C0,Wide-Range,00000001,1,9B96D580,Item Prolonger,00000002,2,00000000,,00000000,
00000194,404,2C3747F1-2620-4169-ACBF-721BCCA24CC3,Dahaad Shardhelm α,00000000,HELM,B09A5900,Dahaad α,0000003C,60,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,00000002,2,FFFFFFFF,-1,00000001,1,00000000,0,00000000,0,F322C140,Jin Dahaad's Revolt,9686CF00,Lord's Favor,6F378580,Agitator,00000001,1,E84D8E60,Weakness Exploit,00000001,1,00000000,,00000000,
00000195,405,17F3F93B-168F-4771-8711-9A0037F19B5C,Dahaad Shardmail α,00000001,BODY,B09A5900,Dahaad α,0000003C,60,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,00000002,2,FFFFFFFF,-1,00000003,3,00000001,1,00000000,0,F322C140,Jin Dahaad's Revolt,9686CF00,Lord's Favor,19517360,Adaptability,00000001,1,75316800,Bind Resistance,00000002,2,00000000,,00000000,
00000196,406,3D24AD06-3EE3-4351-B79D-9D39ABBBCF61,Dahaad Shardbraces α,00000002,ARM,B09A5900,Dahaad α,0000003C,60,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,00000002,2,FFFFFFFF,-1,00000000,0,00000000,0,00000000,0,F322C140,Jin Dahaad's Revolt,9686CF00,Lord's Favor,6F378580,Agitator,00000002,2,19517360,Adaptability,00000001,1,00000000,,00000000,
00000197,407,B85A04A5-B976-42CB-BC53-2B3C547D86AD,Dahaad Shardcoil α,00000003,WAIST,B09A5900,Dahaad α,0000003C,60,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,00000002,2,FFFFFFFF,-1,00000001,1,00000001,1,00000000,0,F322C140,Jin Dahaad's Revolt,9686CF00,Lord's Favor,E84D8E60,Weakness Exploit,00000001,1,DBAB9E00,Tremor Resistance,00000002,2,00000000,,00000000,
00000198,408,14766E45-F789-4688-A539-380A0B110EA6,Dahaad Shardgreaves α,00000004,LEG,B09A5900,Dahaad α,0000003C,60,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,00000002,2,FFFFFFFF,-1,00000001,1,00000000,0,00000000,0,F322C140,Jin Dahaad's Revolt,9686CF00,Lord's Favor,6F378580,Agitator,00000002,2,DBAB9E00,Tremor Resistance,00000001,1,00000000,,00000000,
00000199,409,A4089287-5FFA-4A39-A54B-7C368C3A1301,Dahaad Shardhelm β,00000000,HELM,FC765C74,Dahaad β,0000003C,60,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,00000002,2,FFFFFFFF,-1,00000002,2,00000002,2,00000000,0,F322C140,Jin Dahaad's Revolt,7DA35380,Lord's Fury,6F378580,Agitator,00000001,1,00000000,,00000000,,00000000,,00000000,
0000019A,410,7E669CF5-2617-472E-8C02-B3A5E782652B,Dahaad Shardmail β,00000001,BODY,FC765C74,Dahaad β,0000003C,60,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,00000002,2,FFFFFFFF,-1,00000003,3,00000002,2,00000000,0,F322C140,Jin Dahaad's Revolt,7DA35380,Lord's Fury,19517360,Adaptability,00000001,1,75316800,Bind Resistance,00000001,1,00000000,,00000000,
0000019B,411,0DD9D248-FAFF-49BD-9B76-5A2DB30A3F33,Dahaad Shardbraces β,00000002,ARM,FC765C74,Dahaad β,0000003C,60,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,00000002,2,FFFFFFFF,-1,00000003,3,00000000,0,00000000,0,F322C140,Jin Dahaad's Revolt,7DA35380,Lord's Fury,6F378580,Agitator,00000001,1,19517360,Adaptability,00000001,1,00000000,,00000000,
0000019C,412,5DF92E7F-F6E2-476B-BCBD-D40D1C60AA2B,Dahaad Shardcoil β,00000003,WAIST,FC765C74,Dahaad β,0000003C,60,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,00000002,2,FFFFFFFF,-1,00000001,1,00000001,1,00000001,1,F322C140,Jin Dahaad's Revolt,7DA35380,Lord's Fury,E84D8E60,Weakness Exploit,00000001,1,DBAB9E00,Tremor Resistance,00000001,1,00000000,,00000000,
