Index Raw,Index,Recipe Number Raw,Recipe Number,Series Raw,Series,Armour Type Raw,Type,Key Item Raw,Key Item,Key Enemy Raw,Key Enemy,Key Story,HR Flag Raw,HR Flag,Time Rank Raw,Time Rank,Item 1 Raw,Item 2 Raw,Item 3 Raw,Item 4 Raw,ItemNum 1 Raw,ItemNum 2 Raw,ItemNum 3 Raw,ItemNum 4 Raw,Item 1,Number 1,Item 2,Number 2,Item 3,Number 3,Item 4,Number 4
000001CE,462,B1A07BB0,-1314882640,B1A00680,Uth Duna α,00000002,ARM,00000149,Uth Duna Scale+,00000000,-,00000000,00000000,0,00000000,NONE,00000149,0000014B,0000014D,00000290,00000005,00000003,00000003,00000002,Uth Duna Scale+,5,Uth Duna Cilia+,3,Uth Duna Claw+,3,Monster Hardbone,2
000001CF,463,B1A0A2C0,-1314872640,B1A00680,Uth Duna α,00000003,WAIST,00000149,Uth Duna Scale+,00000000,-,00000000,00000000,0,00000000,NONE,0000014F,0000014C,0000014D,00000147,00000002,00000004,00000005,00000001,Uth Duna Certificate S,2,Uth Duna Tentacle+,4,Uth Duna Claw+,5,Uth Duna Plate,1
000001D0,464,B1A0C9D0,-1314862640,B1A00680,Uth Duna α,00000004,LEG,00000149,Uth Duna Scale+,00000000,-,00000000,00000000,0,00000000,NONE,0000014F,0000014A,0000014C,000001EE,00000002,00000005,00000004,00000002,Uth Duna Certificate S,2,Uth Duna Hide+,5,Uth Duna Tentacle+,4,Piragill Fin+,2
000001D1,465,BD7AFD10,-1116013296,BD7AD600,Uth Duna β,00000000,HELM,00000149,Uth Duna Scale+,00000000,-,00000000,00000000,0,00000000,NONE,0000014F,00000149,0000014B,0000014E,00000001,00000004,00000004,00000001,Uth Duna Certificate S,1,Uth Duna Scale+,4,Uth Duna Cilia+,4,Uth Duna Watergem,1
000001D2,466,BD7B2420,-1116003296,BD7AD600,Uth Duna β,00000001,BODY,00000149,Uth Duna Scale+,00000000,-,00000000,00000000,0,00000000,NONE,00000149,0000014A,0000014B,00000254,00000006,00000006,00000003,00000003,Uth Duna Scale+,6,Uth Duna Hide+,6,Uth Duna Cilia+,3,Torrent Sac,3
000001D3,467,BD7B4B30,-1115993296,BD7AD600,Uth Duna β,00000002,ARM,00000149,Uth Duna Scale+,00000000,-,00000000,00000000,0,00000000,NONE,00000149,0000014B,0000014D,00000290,00000005,00000003,00000003,00000002,Uth Duna Scale+,5,Uth Duna Cilia+,3,Uth Duna Claw+,3,Monster Hardbone,2
000001D4,468,BD7B7240,-1115983296,BD7AD600,Uth Duna β,00000003,WAIST,00000149,Uth Duna Scale+,00000000,-,00000000,00000000,0,00000000,NONE,0000014F,0000014C,0000014D,00000147,00000002,00000004,00000005,00000001,Uth Duna Certificate S,2,Uth Duna Tentacle+,4,Uth Duna Claw+,5,Uth Duna Plate,1
000001D5,469,BD7B9950,-1115973296,BD7AD600,Uth Duna β,00000004,LEG,00000149,Uth Duna Scale+,00000000,-,00000000,00000000,0,00000000,NONE,0000014F,0000014A,0000014C,000001EE,00000002,00000005,00000004,00000002,Uth Duna Certificate S,2,Uth Duna Hide+,5,Uth Duna Tentacle+,4,Piragill Fin+,2
000001D6,470,B1CFE310,-1311775984,B1CFBC00,Rey Dau α,00000000,HELM,0000015B,Rey Dau Scale+,00000000,-,00000000,00000000,0,00000000,NONE,00000160,0000015C,0000015D,000001E8,00000002,00000005,00000004,00000002,Rey Dau Certificate S,2,Rey Dau Carapace,5,Rey Dau Bolthorn,4,Bulaqchi Carapace,2
000001D7,471,B1D00A20,-1311765984,B1CFBC00,Rey Dau α,00000001,BODY,0000015B,Rey Dau Scale+,00000000,-,00000000,00000000,0,00000000,NONE,00000160,0000015D,0000008F,00000090,00000002,00000002,00000002,00000001,Rey Dau Certificate S,2,Rey Dau Bolthorn,2,Rey Dau Tail,2,Rey Dau Plate,1
000001D8,472,B1D03130,-1311755984,B1CFBC00,Rey Dau α,00000002,ARM,0000015B,Rey Dau Scale+,00000000,-,00000000,00000000,0,00000000,NONE,00000160,0000015E,0000015B,0000015F,00000001,00000002,00000003,00000001,Rey Dau Certificate S,1,Rey Dau Fulgurtalon,2,Rey Dau Scale+,3,Rey Dau Boltgem,1
000001D9,473,B1D05840,-1311745984,B1CFBC00,Rey Dau α,00000003,WAIST,0000015B,Rey Dau Scale+,00000000,-,00000000,00000000,0,00000000,NONE,0000015B,0000015C,0000015E,00000290,00000005,00000006,00000003,00000003,Rey Dau Scale+,5,Rey Dau Carapace,6,Rey Dau Fulgurtalon,3,Monster Hardbone,3
000001DA,474,B1D07F50,-1311735984,B1CFBC00,Rey Dau α,00000004,LEG,0000015B,Rey Dau Scale+,00000000,-,00000000,00000000,0,00000000,NONE,0000015B,0000015E,0000015D,00000242,00000006,00000004,00000003,00000003,Rey Dau Scale+,6,Rey Dau Fulgurtalon,4,Rey Dau Bolthorn,3,Lightcrystal,3
000001DB,475,23AB0310,598410000,23AADC00,Rey Dau β,00000000,HELM,0000015B,Rey Dau Scale+,00000000,-,00000000,00000000,0,00000000,NONE,00000160,0000015C,0000015D,000001E8,00000002,00000005,00000004,00000002,Rey Dau Certificate S,2,Rey Dau Carapace,5,Rey Dau Bolthorn,4,Bulaqchi Carapace,2
000001DC,476,23AB2A20,598420000,23AADC00,Rey Dau β,00000001,BODY,0000015B,Rey Dau Scale+,00000000,-,00000000,00000000,0,00000000,NONE,00000160,0000015D,0000008F,00000090,00000002,00000002,00000002,00000001,Rey Dau Certificate S,2,Rey Dau Bolthorn,2,Rey Dau Tail,2,Rey Dau Plate,1
000001DD,477,23AB5130,598430000,23AADC00,Rey Dau β,00000002,ARM,0000015B,Rey Dau Scale+,00000000,-,00000000,00000000,0,00000000,NONE,00000160,0000015E,0000015B,0000015F,00000001,00000002,00000003,00000001,Rey Dau Certificate S,1,Rey Dau Fulgurtalon,2,Rey Dau Scale+,3,Rey Dau Boltgem,1
000001DE,478,23AB7840,598440000,23AADC00,Rey Dau β,00000003,WAIST,0000015B,Rey Dau Scale+,00000000,-,00000000,00000000,0,00000000,NONE,0000015B,0000015C,0000015E,00000290,00000005,00000006,00000003,00000003,Rey Dau Scale+,5,Rey Dau Carapace,6,Rey Dau Fulgurtalon,3,Monster Hardbone,3
000001DF,479,23AB9F50,598450000,23AADC00,Rey Dau β,00000004,LEG,0000015B,Rey Dau Scale+,00000000,-,00000000,00000000,0,00000000,NONE,0000015B,0000015E,0000015D,00000242,00000006,00000004,00000003,00000003,Rey Dau Scale+,6,Rey Dau Fulgurtalon,4,Rey Dau Bolthorn,3,Lightcrystal,3
000001E0,480,46398B90,1178176400,46396480,Nu Udra α,00000000,HELM,0000017F,Nu Udra Hide+,00000000,-,00000000,00000000,0,00000000,NONE,0000017F,00000180,00000183,0000003E,00000006,00000006,00000003,00000001,Nu Udra Hide+,6,Nu Udra Spike+,6,Nu Udra Oilmucus+,3,Dragonbone Relic,1
000001E1,481,4639B2A0,1178186400,46396480,Nu Udra α,00000001,BODY,0000017F,Nu Udra Hide+,00000000,-,00000000,00000000,0,00000000,NONE,00000185,00000182,00000181,0000017D,00000002,00000004,00000005,00000001,Nu Udra Certificate S,2,Nu Udra Tentacle+,4,Nu Udra Horn+,5,Nu Udra Cerebrospinal Fluid,1
000001E2,482,4639D9B0,1178196400,46396480,Nu Udra α,00000002,ARM,0000017F,Nu Udra Hide+,00000000,-,00000000,00000000,0,00000000,NONE,00000185,00000180,00000182,000001F1,00000002,00000005,00000004,00000002,Nu Udra Certificate S,2,Nu Udra Spike+,5,Nu Udra Tentacle+,4,Kranodath Skull+,2
000001E3,483,463A00C0,1178206400,46396480,Nu Udra α,00000003,WAIST,0000017F,Nu Udra Hide+,00000000,-,00000000,00000000,0,00000000,NONE,0000017F,00000183,00000181,00000252,00000005,00000003,00000003,00000002,Nu Udra Hide+,5,Nu Udra Oilmucus+,3,Nu Udra Horn+,3,Inferno Sac,2
000001E4,484,463A27D0,1178216400,46396480,Nu Udra α,00000004,LEG,0000017F,Nu Udra Hide+,00000000,-,00000000,00000000,0,00000000,NONE,00000185,0000017F,00000183,00000184,00000001,00000004,00000004,00000001,Nu Udra Certificate S,1,Nu Udra Hide+,4,Nu Udra Oilmucus+,4,Nu Udra Flamegem,1
000001E5,485,13830B50,327355216,1382E440,Nu Udra β,00000000,HELM,0000017F,Nu Udra Hide+,00000000,-,00000000,00000000,0,00000000,NONE,0000017F,00000180,00000183,0000003E,00000006,00000006,00000003,00000001,Nu Udra Hide+,6,Nu Udra Spike+,6,Nu Udra Oilmucus+,3,Dragonbone Relic,1
000001E6,486,13833260,327365216,1382E440,Nu Udra β,00000001,BODY,0000017F,Nu Udra Hide+,00000000,-,00000000,00000000,0,00000000,NONE,00000185,00000182,00000181,0000017D,00000002,00000004,00000005,00000001,Nu Udra Certificate S,2,Nu Udra Tentacle+,4,Nu Udra Horn+,5,Nu Udra Cerebrospinal Fluid,1
000001E7,487,13835970,327375216,1382E440,Nu Udra β,00000002,ARM,0000017F,Nu Udra Hide+,00000000,-,00000000,00000000,0,00000000,NONE,00000185,00000180,00000182,000001F1,00000002,00000005,00000004,00000002,Nu Udra Certificate S,2,Nu Udra Spike+,5,Nu Udra Tentacle+,4,Kranodath Skull+,2
000001E8,488,13838080,327385216,1382E440,Nu Udra β,00000003,WAIST,0000017F,Nu Udra Hide+,00000000,-,00000000,00000000,0,00000000,NONE,0000017F,00000183,00000181,00000252,00000005,00000003,00000003,00000002,Nu Udra Hide+,5,Nu Udra Oilmucus+,3,Nu Udra Horn+,3,Inferno Sac,2
000001E9,489,1383A790,327395216,1382E440,Nu Udra β,00000004,LEG,0000017F,Nu Udra Hide+,00000000,-,00000000,00000000,0,00000000,NONE,00000185,0000017F,00000183,00000184,00000001,00000004,00000004,00000001,Nu Udra Certificate S,1,Nu Udra Hide+,4,Nu Udra Oilmucus+,4,Nu Udra Flamegem,1
000001EA,490,83A04A90,-2086647152,83A02380,Gore α,00000000,HELM,00000000,,D2CE02C0,Gore Magala,00000000,00000000,0,00000000,NONE,00000239,00000237,00000234,0000005C,00000002,00000002,00000004,00000001,Gore Magala Certificate S,2,Gore Magala Feeler+,2,Gore Magala Wing+,4,Wyvern Gem,1
000001EB,491,83A071A0,-2086637152,83A02380,Gore α,00000001,BODY,00000000,,D2CE02C0,Gore Magala,00000000,00000000,0,00000000,NONE,00000232,00000233,00000235,00000236,00000006,00000006,00000002,00000002,Gore Magala Scale+,6,Gore Magala Carapace,6,Gore Magala Ripclaw+,2,Gore Magala Tail,2
000001EC,492,83A098B0,-2086627152,83A02380,Gore α,00000002,ARM,00000000,,D2CE02C0,Gore Magala,00000000,00000000,0,00000000,NONE,00000239,00000233,00000237,0000023A,00000002,00000005,00000002,00000002,Gore Magala Certificate S,2,Gore Magala Carapace,5,Gore Magala Feeler+,2,Frenzy Crystal,2
000001ED,493,83A0BFC0,-2086617152,83A02380,Gore α,00000003,WAIST,00000000,,D2CE02C0,Gore Magala,00000000,00000000,0,00000000,NONE,00000232,00000235,00000234,000001A2,00000005,00000003,00000003,00000002,Gore Magala Scale+,5,Gore Magala Ripclaw+,3,Gore Magala Wing+,3,Frenzy Shard,2
000001EE,494,83A0E6D0,-2086607152,83A02380,Gore α,00000004,LEG,00000000,,D2CE02C0,Gore Magala,00000000,00000000,0,00000000,NONE,00000239,00000232,00000234,00000238,00000001,00000003,00000004,00000001,Gore Magala Certificate S,1,Gore Magala Scale+,3,Gore Magala Wing+,4,Gore Magala Nyctgem,1
000001EF,495,74985F90,1956142992,74983880,Gore β,00000000,HELM,00000000,,D2CE02C0,Gore Magala,00000000,00000000,0,00000000,NONE,00000239,00000237,00000234,0000005C,00000002,00000002,00000004,00000001,Gore Magala Certificate S,2,Gore Magala Feeler+,2,Gore Magala Wing+,4,Wyvern Gem,1
000001F0,496,749886A0,1956152992,74983880,Gore β,00000001,BODY,00000000,,D2CE02C0,Gore Magala,00000000,00000000,0,00000000,NONE,00000232,00000233,00000235,00000236,00000006,00000006,00000002,00000002,Gore Magala Scale+,6,Gore Magala Carapace,6,Gore Magala Ripclaw+,2,Gore Magala Tail,2
000001F1,497,7498ADB0,1956162992,74983880,Gore β,00000002,ARM,00000000,,D2CE02C0,Gore Magala,00000000,00000000,0,00000000,NONE,00000239,00000233,00000237,0000023A,00000002,00000005,00000002,00000002,Gore Magala Certificate S,2,Gore Magala Carapace,5,Gore Magala Feeler+,2,Frenzy Crystal,2
000001F2,498,7498D4C0,1956172992,74983880,Gore β,00000003,WAIST,00000000,,D2CE02C0,Gore Magala,00000000,00000000,0,00000000,NONE,00000232,00000235,00000234,000001A2,00000005,00000003,00000003,00000002,Gore Magala Scale+,5,Gore Magala Ripclaw+,3,Gore Magala Wing+,3,Frenzy Shard,2
000001F3,499,7498FBD0,1956182992,74983880,Gore β,00000004,LEG,00000000,,D2CE02C0,Gore Magala,00000000,00000000,0,00000000,NONE,00000239,00000232,00000234,00000238,00000001,00000003,00000004,00000001,Gore Magala Certificate S,1,Gore Magala Scale+,3,Gore Magala Wing+,4,Gore Magala Nyctgem,1
000001F4,500,DBE5EB10,-605689072,DBE5C400,Arkveld α,00000000,HELM,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,000001CB,000001CC,000001CE,000001D0,00000005,00000003,00000002,00000003,Arkveld Scale+,5,Arkveld Armorplate,3,White Arkveld Pelt,2,Arkveld Horn+,3
000001F5,501,DBE61220,-605679072,DBE5C400,Arkveld α,00000001,BODY,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,000001D2,000001CB,000001CC,000001CF,00000002,00000003,00000004,00000004,Arkveld Certificate S,2,Arkveld Scale+,3,Arkveld Armorplate,4,Arkveld Calloushell,4
000001F6,502,DBE63930,-605669072,DBE5C400,Arkveld α,00000002,ARM,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,000001D2,000001CF,000001D0,0000005C,00000002,00000003,00000002,00000001,Arkveld Certificate S,2,Arkveld Calloushell,3,Arkveld Horn+,2,Wyvern Gem,1
000001F7,503,DBE66040,-605659072,DBE5C400,Arkveld α,00000003,WAIST,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,000001D2,000001CC,000001CE,000001D1,00000001,00000003,00000003,00000001,Arkveld Certificate S,1,Arkveld Armorplate,3,White Arkveld Pelt,3,Arkveld Gem,1
000001F8,504,DBE68750,-605649072,DBE5C400,Arkveld α,00000004,LEG,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,000001CB,000001CC,000001CF,000001C8,00000006,00000005,00000002,00000002,Arkveld Scale+,6,Arkveld Armorplate,5,Arkveld Calloushell,2,Arkveld Tail,2
000001F9,505,64F80910,1693976848,64F7E200,Arkveld β,00000000,HELM,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,000001CB,000001CC,000001CE,000001D0,00000005,00000003,00000002,00000003,Arkveld Scale+,5,Arkveld Armorplate,3,White Arkveld Pelt,2,Arkveld Horn+,3
000001FA,506,64F83020,1693986848,64F7E200,Arkveld β,00000001,BODY,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,000001D2,000001CB,000001CC,000001CF,00000002,00000003,00000004,00000004,Arkveld Certificate S,2,Arkveld Scale+,3,Arkveld Armorplate,4,Arkveld Calloushell,4
000001FB,507,64F85730,1693996848,64F7E200,Arkveld β,00000002,ARM,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,000001D2,000001CF,000001D0,0000005C,00000002,00000003,00000002,00000001,Arkveld Certificate S,2,Arkveld Calloushell,3,Arkveld Horn+,2,Wyvern Gem,1
000001FC,508,64F87E40,1694006848,64F7E200,Arkveld β,00000003,WAIST,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,000001D2,000001CC,000001CE,000001D1,00000001,00000003,00000003,00000001,Arkveld Certificate S,1,Arkveld Armorplate,3,White Arkveld Pelt,3,Arkveld Gem,1
000001FD,509,64F8A550,1694016848,64F7E200,Arkveld β,00000004,LEG,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,000001CB,000001CC,000001CF,000001C8,00000006,00000005,00000002,00000002,Arkveld Scale+,6,Arkveld Armorplate,5,Arkveld Calloushell,2,Arkveld Tail,2
000001FE,510,0E3D3510,238892304,0E3D0E00,Guardian Arkveld α,00000000,HELM,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,000001CB,00000299,0000014E,00000001,00000006,00000005,00000001,Hunter Symbol III,1,Arkveld Scale+,6,Guardian Pelt+,5,Uth Duna Watergem,1
000001FF,511,0E3D5C20,238902304,0E3D0E00,Guardian Arkveld α,00000001,BODY,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,000001CE,000001D1,00000260,00000001,00000003,00000001,00000003,Hunter Symbol III,1,White Arkveld Pelt,3,Arkveld Gem,1,Guardian Blood+,3
00000200,512,0E3D8330,238912304,0E3D0E00,Guardian Arkveld α,00000002,ARM,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,000001CC,000001CE,000001A8,00000001,00000006,00000003,00000001,Hunter Symbol III,1,Arkveld Armorplate,6,White Arkveld Pelt,3,Jin Dahaad Icegem,1
00000201,513,0E3DAA40,238922304,0E3D0E00,Guardian Arkveld α,00000003,WAIST,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,000001CB,000001CF,0000015F,00000001,00000004,00000004,00000001,Hunter Symbol III,1,Arkveld Scale+,4,Arkveld Calloushell,4,Rey Dau Boltgem,1
00000202,514,0E3DD150,238932304,0E3D0E00,Guardian Arkveld α,00000004,LEG,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,000001CC,000001C7,00000184,00000001,00000004,00000005,00000001,Hunter Symbol III,1,Arkveld Armorplate,4,Guardian Scale+,5,Nu Udra Flamegem,1
00000203,515,38FA6E50,955936336,38FA4740,Guardian Arkveld β,00000000,HELM,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,000001CB,00000299,0000014E,00000001,00000006,00000005,00000001,Hunter Symbol III,1,Arkveld Scale+,6,Guardian Pelt+,5,Uth Duna Watergem,1
00000204,516,38FA9560,955946336,38FA4740,Guardian Arkveld β,00000001,BODY,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,000001CE,000001D1,00000260,00000001,00000003,00000001,00000003,Hunter Symbol III,1,White Arkveld Pelt,3,Arkveld Gem,1,Guardian Blood+,3
00000205,517,38FABC70,955956336,38FA4740,Guardian Arkveld β,00000002,ARM,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,000001CC,000001CE,000001A8,00000001,00000006,00000003,00000001,Hunter Symbol III,1,Arkveld Armorplate,6,White Arkveld Pelt,3,Jin Dahaad Icegem,1
00000206,518,38FAE380,955966336,38FA4740,Guardian Arkveld β,00000003,WAIST,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,000001CB,000001CF,0000015F,00000001,00000004,00000004,00000001,Hunter Symbol III,1,Arkveld Scale+,4,Arkveld Calloushell,4,Rey Dau Boltgem,1
00000207,519,38FB0A90,955976336,38FA4740,Guardian Arkveld β,00000004,LEG,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,000001CC,000001C7,00000184,00000001,00000004,00000005,00000001,Hunter Symbol III,1,Arkveld Armorplate,4,Guardian Scale+,5,Nu Udra Flamegem,1
00000208,520,862E0710,-2043803888,862DE000,Guild Ace α,00000000,HELM,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,00000246,00000299,00000000,00000001,00000002,00000003,00000000,Hunter Symbol III,1,Fucium Ore,2,Guardian Pelt+,3,,0
00000209,521,862E2E20,-2043793888,862DE000,Guild Ace α,00000001,BODY,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,00000246,000001C7,00000000,00000001,00000002,00000003,00000000,Hunter Symbol III,1,Fucium Ore,2,Guardian Scale+,3,,0
0000020A,522,862E5530,-2043783888,862DE000,Guild Ace α,00000002,ARM,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,00000246,00000038,00000000,00000001,00000002,00000005,00000000,Hunter Symbol III,1,Fucium Ore,2,Carbalite Ore,5,,0
0000020B,523,862E7C40,-2043773888,862DE000,Guild Ace α,00000003,WAIST,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,00000246,0000024D,00000000,00000001,00000002,00000005,00000000,Hunter Symbol III,1,Fucium Ore,2,Quality Bone,5,,0
0000020C,524,862EA350,-2043763888,862DE000,Guild Ace α,00000004,LEG,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,00000246,00000260,00000000,00000001,00000002,00000003,00000000,Hunter Symbol III,1,Fucium Ore,2,Guardian Blood+,3,,0
0000020D,525,126DA570,309175664,126D7E60,Commission α,00000000,HELM,00000268,Commission Ticket,00000000,-,00000000,00000000,0,00000000,NONE,00000268,00000038,00000125,00000000,00000001,00000002,00000005,00000000,Commission Ticket,1,Carbalite Ore,2,Chatacabra Scale+,5,,0
0000020E,526,126DCC80,309185664,126D7E60,Commission α,00000001,BODY,00000268,Commission Ticket,00000000,-,00000000,00000000,0,00000000,NONE,00000268,000002BA,00000132,00000000,00000001,00000002,00000005,00000000,Commission Ticket,1,Gracium,2,Lala Barina Floret+,5,,0
0000020F,527,126DF390,309195664,126D7E60,Commission α,00000002,ARM,00000268,Commission Ticket,00000000,-,00000000,00000000,0,00000000,NONE,00000268,0000028F,00000138,00000000,00000001,00000002,00000005,00000000,Commission Ticket,1,Monster Keenbone,2,Balahara Scale+,5,,0
00000210,528,126E1AA0,309205664,126D7E60,Commission α,00000003,WAIST,00000268,Commission Ticket,00000000,-,00000000,00000000,0,00000000,NONE,00000268,00000291,0000013D,00000000,00000001,00000002,00000005,00000000,Commission Ticket,1,Stoutbone,2,Doshaguma Fur+,5,,0
00000211,529,126E41B0,309215664,126D7E60,Commission α,00000004,LEG,00000268,Commission Ticket,00000000,-,00000000,00000000,0,00000000,NONE,00000268,0000024D,0000012D,00000000,00000001,00000002,00000005,00000000,Commission Ticket,1,Quality Bone,2,Quematrice Scale+,5,,0
00000212,530,7AA5C490,2057684112,7AA59D80,Dragonking α,00000000,HELM,00000000,,2C864480,Arkveld,00000000,00000000,0,00000000,NONE,00000295,00000260,0000005C,00000000,00000003,00000003,00000001,00000000,Hunter Symbol III,3,Guardian Blood+,3,Wyvern Gem,1,,0
00000213,531,E61EEDD0,-434180656,E61EC6C0,Mimiphyta α,00000000,HELM,0000026A,Mimiphyta Ticket,00000000,-,00000000,00000000,0,00000000,NONE,0000026A,0000020A,000001FD,00000000,00000002,00000004,00000002,00000000,Mimiphyta Ticket,2,Kut-Ku Scale+,4,Congalala Pelt+,2,,0
00000214,532,0000A613,42515,00007F03,Expedition Headgear α,00000000,HELM,000002C4,Expedition Headgear Ticket,00000000,-,00000000,00000000,0,00000000,NONE,000002C4,00000066,0000028F,00000243,00000003,00000004,00000002,00000001,Expedition Headgear Ticket,3,Rathian Scale+,4,Monster Keenbone,2,Novacrystal,1
00000215,533,00003BE2,15330,000014D2,Guild Cross α,00000000,HELM,0000030A,Chata Coin,00000000,-,00000000,00000000,0,00000000,NONE,0000030A,00000327,00000206,00000000,00000003,00000001,00000002,00000000,Chata Coin,3,Pinnacle Coin,1,Nerscylla Carapace,2,,0
00000216,534,000062F2,25330,000014D2,Guild Cross α,00000001,BODY,0000030A,Chata Coin,00000000,-,00000000,00000000,0,00000000,NONE,0000030A,00000327,000001FD,00000000,00000003,00000001,00000002,00000000,Chata Coin,3,Pinnacle Coin,1,Congalala Pelt+,2,,0
00000217,535,00008A02,35330,000014D2,Guild Cross α,00000002,ARM,0000030A,Chata Coin,00000000,-,00000000,00000000,0,00000000,NONE,0000030A,00000327,00000211,00000000,00000003,00000001,00000002,00000000,Chata Coin,3,Pinnacle Coin,1,Rubbery Hide+,2,,0
00000218,536,0000B112,45330,000014D2,Guild Cross α,00000003,WAIST,0000030A,Chata Coin,00000000,-,00000000,00000000,0,00000000,NONE,0000030A,00000327,00000066,00000000,00000003,00000001,00000002,00000000,Chata Coin,3,Pinnacle Coin,1,Rathian Scale+,2,,0
00000219,537,0000D822,55330,000014D2,Guild Cross α,00000004,LEG,0000030A,Chata Coin,00000000,-,00000000,00000000,0,00000000,NONE,0000030A,00000327,0000020A,00000000,00000003,00000001,00000002,00000000,Chata Coin,3,Pinnacle Coin,1,Kut-Ku Scale+,2,,0
0000021A,538,00006C4D,27725,0000453D,Clerk α,00000000,HELM,0000030B,Rathian Coin,00000000,-,00000000,00000000,0,00000000,NONE,0000030B,0000030A,00000327,0000013E,00000002,00000001,00000001,00000002,Rathian Coin,2,Chata Coin,1,Pinnacle Coin,1,Doshaguma Hide+,2
0000021B,539,0000935D,37725,0000453D,Clerk α,00000001,BODY,0000030B,Rathian Coin,00000000,-,00000000,00000000,0,00000000,NONE,0000030B,0000030A,00000327,0000021E,00000002,00000001,00000001,00000002,Rathian Coin,2,Chata Coin,1,Pinnacle Coin,1,Gravios Carapace,2
0000021C,540,0000BA6D,47725,0000453D,Clerk α,00000002,ARM,0000030B,Rathian Coin,00000000,-,00000000,00000000,0,00000000,NONE,0000030B,0000030A,00000327,00000219,00000002,00000001,00000001,00000002,Rathian Coin,2,Chata Coin,1,Pinnacle Coin,1,Blangonga Pelt+,2
0000021D,541,0000E17D,57725,0000453D,Clerk α,00000003,WAIST,0000030B,Rathian Coin,00000000,-,00000000,00000000,0,00000000,NONE,0000030B,0000030A,00000327,000001E2,00000002,00000001,00000001,00000002,Rathian Coin,2,Chata Coin,1,Pinnacle Coin,1,Guardian Fulgur Pelt+,2
0000021E,542,0001088D,67725,0000453D,Clerk α,00000004,LEG,0000030B,Rathian Coin,00000000,-,00000000,00000000,0,00000000,NONE,0000030B,0000030A,00000327,0000022C,00000002,00000001,00000001,00000002,Rathian Coin,2,Chata Coin,1,Pinnacle Coin,1,Rathalos Scale+,2
0000021F,543,00005245,21061,00002B35,Gourmand's Earring α,00000000,HELM,00000000,,00000000,-,000076D7,00000000,0,00000002,RANK_A,0000030A,00000327,00000038,00000244,00000005,00000003,00000004,00000002,Chata Coin,5,Pinnacle Coin,3,Carbalite Ore,4,Firestone,2
00000220,544,00002FE5,12261,000008D5,Earrings of Dedication α,00000000,HELM,00000000,,00000000,-,00001624,00000000,0,00000002,RANK_A,0000030B,00000327,000002BA,00000246,00000005,00000003,00000003,00000003,Rathian Coin,5,Pinnacle Coin,3,Gracium,3,Fucium Ore,3
00000221,545,00009C96,40086,00007586,Mizutsune α,00000000,HELM,00000000,,00007F7A,Mizutsune,00000000,00000000,0,00000000,NONE,000002D1,000002D7,000001EE,00000000,00000005,00000003,00000002,00000000,Mizutsune Scale+,5,Bubblefoam+,3,Piragill Fin+,2,,0
00000222,546,0000C3A6,50086,00007586,Mizutsune α,00000001,BODY,00000000,,00007F7A,Mizutsune,00000000,00000000,0,00000000,NONE,000002D0,000002D3,000002D4,0000005C,00000002,00000003,00000005,00000001,Mizutsune Certificate S,2,Mizutsune Claw+,3,Mizutsune Fin+,5,Wyvern Gem,1
00000223,547,0000EAB6,60086,00007586,Mizutsune α,00000002,ARM,00000000,,00007F7A,Mizutsune,00000000,00000000,0,00000000,NONE,000002D1,000002D2,000002D7,000002D4,00000006,00000006,00000003,00000003,Mizutsune Scale+,6,Mizutsune Purplefur+,6,Bubblefoam+,3,Mizutsune Fin+,3
